0|Abbot|Crater, craters
0|Larmor Q|Satellite Feature
0|Larmor W|Satellite Feature
0|Larmor Z|Satellite Feature
0|Lassell A|Satellite Feature
0|Lassell B|Satellite Feature
0|Lassell C|Satellite Feature
0|Lassell D|Satellite Feature
0|Lassell E|Satellite Feature
0|Lassell F|Satellite Feature
0|Lassell G|Satellite Feature
0|Lassell H|Satellite Feature
0|Lassell J|Satellite Feature
0|Lassell K|Satellite Feature
0|Lassell M|Satellite Feature
0|Lassell S|Satellite Feature
0|Lassell T|Satellite Feature
0|Laue G|Satellite Feature
0|Laue U|Satellite Feature
0|Lauritsen A|Satellite Feature
0|Lauritsen B|Satellite Feature
0|Lauritsen G|Satellite Feature
0|Lauritsen H|Satellite Feature
0|Lauritsen Y|Satellite Feature
0|Lauritsen Z|Satellite Feature
0|Lavoisier A|Satellite Feature
0|Lavoisier B|Satellite Feature
0|Lavoisier C|Satellite Feature
0|Lavoisier E|Satellite Feature
0|Lavoisier F|Satellite Feature
0|Lavoisier G|Satellite Feature
0|Lavoisier H|Satellite Feature
0|Lavoisier J|Satellite Feature
0|Lavoisier K|Satellite Feature
0|Lavoisier L|Satellite Feature
0|Lavoisier N|Satellite Feature
0|Lavoisier S|Satellite Feature
0|Lavoisier T|Satellite Feature
0|Lavoisier W|Satellite Feature
0|Lavoisier Z|Satellite Feature
0|Le Gentil A|Satellite Feature
0|Le Gentil B|Satellite Feature
0|Le Gentil C|Satellite Feature
0|Le Gentil D|Satellite Feature
0|Le Gentil G|Satellite Feature
0|Le Monnier A|Satellite Feature
0|Le Monnier H|Satellite Feature
0|Le Monnier K|Satellite Feature
0|Le Monnier S|Satellite Feature
0|Le Monnier T|Satellite Feature
0|Le Monnier U|Satellite Feature
0|Le Monnier V|Satellite Feature
0|Le Verrier A|Satellite Feature
0|Le Verrier B|Satellite Feature
0|Le Verrier D|Satellite Feature
0|Le Verrier E|Satellite Feature
0|Le Verrier S|Satellite Feature
0|Le Verrier T|Satellite Feature
0|Le Verrier U|Satellite Feature
0|Le Verrier V|Satellite Feature
0|Le Verrier W|Satellite Feature
0|Le Verrier X|Satellite Feature
0|Leavitt Z|Satellite Feature
0|Lebedev C|Satellite Feature
0|Lebedev D|Satellite Feature
0|Lebedev F|Satellite Feature
0|Lebedev K|Satellite Feature
0|Lebedinskiy A|Satellite Feature
0|Lebedinskiy B|Satellite Feature
0|Lebedinskiy K|Satellite Feature
0|Lebedinskiy P|Satellite Feature
0|Lee A|Satellite Feature
0|Lee H|Satellite Feature
0|Lee M|Satellite Feature
0|Lee S|Satellite Feature
0|Lee T|Satellite Feature
0|Leeuwenhoek E|Satellite Feature
0|Legendre D|Satellite Feature
0|Legendre E|Satellite Feature
0|Legendre F|Satellite Feature
0|Legendre G|Satellite Feature
0|Legendre H|Satellite Feature
0|Legendre J|Satellite Feature
0|Legendre K|Satellite Feature
0|Legendre L|Satellite Feature
0|Legendre M|Satellite Feature
0|Legendre N|Satellite Feature
0|Legendre P|Satellite Feature
0|Lehmann A|Satellite Feature
0|Lehmann C|Satellite Feature
0|Lehmann D|Satellite Feature
0|Lehmann E|Satellite Feature
0|Lehmann H|Satellite Feature
0|Lehmann K|Satellite Feature
0|Lehmann L|Satellite Feature
0|Leibnitz R|Satellite Feature
0|Leibnitz S|Satellite Feature
0|Leibnitz X|Satellite Feature
0|Lemaitre C|Satellite Feature
0|Lemaitre F|Satellite Feature
0|Lemaitre S|Satellite Feature
0|Lents  Lenz  C|Satellite Feature
0|Lents  Lenz  J|Satellite Feature
0|Lepaute D|Satellite Feature
0|Lepaute E|Satellite Feature
0|Lepaute F|Satellite Feature
0|Lepaute K|Satellite Feature
0|Lepaute L|Satellite Feature
0|Letronne A|Satellite Feature
0|Letronne B|Satellite Feature
0|Letronne C|Satellite Feature
0|Letronne F|Satellite Feature
0|Letronne G|Satellite Feature
0|Letronne H|Satellite Feature
0|Letronne K|Satellite Feature
0|Letronne L|Satellite Feature
0|Letronne M|Satellite Feature
0|Letronne N|Satellite Feature
0|Letronne T|Satellite Feature
0|Leucippus F|Satellite Feature
0|Leucippus K|Satellite Feature
0|Leucippus Q|Satellite Feature
0|Leucippus X|Satellite Feature
0|Leuschner L|Satellite Feature
0|Leuschner Z|Satellite Feature
0|Levi Civita A|Satellite Feature
0|Levi Civita F|Satellite Feature
0|Levi Civita S|Satellite Feature
0|Lexell A|Satellite Feature
0|Lexell B|Satellite Feature
0|Lexell D|Satellite Feature
0|Lexell E|Satellite Feature
0|Lexell F|Satellite Feature
0|Lexell G|Satellite Feature
0|Lexell H|Satellite Feature
0|Lexell K|Satellite Feature
0|Lexell L|Satellite Feature
0|Licetus A|Satellite Feature
0|Licetus B|Satellite Feature
0|Licetus C|Satellite Feature
0|Licetus D|Satellite Feature
0|Licetus E|Satellite Feature
0|Licetus F|Satellite Feature
0|Licetus G|Satellite Feature
0|Licetus H|Satellite Feature
0|Licetus J|Satellite Feature
0|Licetus K|Satellite Feature
0|Licetus L|Satellite Feature
0|Licetus M|Satellite Feature
0|Licetus N|Satellite Feature
0|Licetus P|Satellite Feature
0|Licetus Q|Satellite Feature
0|Licetus R|Satellite Feature
0|Licetus S|Satellite Feature
0|Licetus T|Satellite Feature
0|Licetus U|Satellite Feature
0|Licetus W|Satellite Feature
0|Lichtenberg A|Satellite Feature
0|Lichtenberg B|Satellite Feature
0|Lichtenberg F|Satellite Feature
0|Lichtenberg H|Satellite Feature
0|Lichtenberg R|Satellite Feature
0|Lick A|Satellite Feature
0|Lick B|Satellite Feature
0|Lick C|Satellite Feature
0|Lick E|Satellite Feature
0|Lick F|Satellite Feature
0|Lick G|Satellite Feature
0|Lick K|Satellite Feature
0|Lick L|Satellite Feature
0|Lick N|Satellite Feature
0|Liebig A|Satellite Feature
0|Liebig B|Satellite Feature
0|Liebig F|Satellite Feature
0|Liebig G|Satellite Feature
0|Liebig H|Satellite Feature
0|Liebig J|Satellite Feature
0|Lilius A|Satellite Feature
0|Lilius B|Satellite Feature
0|Lilius C|Satellite Feature
0|Lilius D|Satellite Feature
0|Lilius E|Satellite Feature
0|Lilius F|Satellite Feature
0|Lilius G|Satellite Feature
0|Lilius H|Satellite Feature
0|Lilius J|Satellite Feature
0|Lilius K|Satellite Feature
0|Lilius L|Satellite Feature
0|Lilius M|Satellite Feature
0|Lilius N|Satellite Feature
0|Lilius O|Satellite Feature
0|Lilius P|Satellite Feature
0|Lilius R|Satellite Feature
0|Lilius S|Satellite Feature
0|Lilius T|Satellite Feature
0|Lilius U|Satellite Feature
0|Lilius W|Satellite Feature
0|Lilius X|Satellite Feature
0|Lindblad F|Satellite Feature
0|Lindblad S|Satellite Feature
0|Lindblad Y|Satellite Feature
0|Lindenau D|Satellite Feature
0|Lindenau E|Satellite Feature
0|Lindenau F|Satellite Feature
0|Lindenau G|Satellite Feature
0|Lindenau H|Satellite Feature
0|Linne A|Satellite Feature
0|Linne B|Satellite Feature
0|Linne D|Satellite Feature
0|Linne F|Satellite Feature
0|Linne G|Satellite Feature
0|Linne H|Satellite Feature
0|Lippershey K|Satellite Feature
0|Lippershey L|Satellite Feature
0|Lippershey M|Satellite Feature
0|Lippershey N|Satellite Feature
0|Lippershey P|Satellite Feature
0|Lippershey R|Satellite Feature
0|Lippershey T|Satellite Feature
0|Lippmann B|Satellite Feature
0|Lippmann E|Satellite Feature
0|Lippmann J|Satellite Feature
0|Lippmann L|Satellite Feature
0|Lippmann P|Satellite Feature
0|Lippmann Q|Satellite Feature
0|Lippmann R|Satellite Feature
0|Lipskiy S|Satellite Feature
0|Lipskiy V|Satellite Feature
0|Lipskiy X|Satellite Feature
0|Littrow A|Satellite Feature
0|Littrow D|Satellite Feature
0|Littrow F|Satellite Feature
0|Littrow P|Satellite Feature
0|Lobachevskiy M|Satellite Feature
0|Lobachevskiy P|Satellite Feature
0|Lockyer A|Satellite Feature
0|Lockyer F|Satellite Feature
0|Lockyer G|Satellite Feature
0|Lockyer H|Satellite Feature
0|Lockyer J|Satellite Feature
0|Lodygin C|Satellite Feature
0|Lodygin F|Satellite Feature
0|Lodygin J|Satellite Feature
0|Lodygin L|Satellite Feature
0|Lodygin M|Satellite Feature
0|Lodygin R|Satellite Feature
0|Loewy A|Satellite Feature
0|Loewy B|Satellite Feature
0|Loewy G|Satellite Feature
0|Loewy H|Satellite Feature
0|Lohrmann A|Satellite Feature
0|Lohrmann B|Satellite Feature
0|Lohrmann D|Satellite Feature
0|Lohrmann E|Satellite Feature
0|Lohrmann F|Satellite Feature
0|Lohrmann M|Satellite Feature
0|Lohrmann N|Satellite Feature
0|Longomontanus A|Satellite Feature
0|Longomontanus B|Satellite Feature
0|Longomontanus C|Satellite Feature
0|Longomontanus D|Satellite Feature
0|Longomontanus E|Satellite Feature
0|Longomontanus F|Satellite Feature
0|Longomontanus G|Satellite Feature
0|Longomontanus H|Satellite Feature
0|Longomontanus K|Satellite Feature
0|Longomontanus L|Satellite Feature
0|Longomontanus M|Satellite Feature
0|Longomontanus N|Satellite Feature
0|Longomontanus P|Satellite Feature
0|Longomontanus Q|Satellite Feature
0|Longomontanus R|Satellite Feature
0|Longomontanus S|Satellite Feature
0|Longomontanus T|Satellite Feature
0|Longomontanus U|Satellite Feature
0|Longomontanus V|Satellite Feature
0|Longomontanus W|Satellite Feature
0|Longomontanus X|Satellite Feature
0|Longomontanus Y|Satellite Feature
0|Longomontanus Z|Satellite Feature
0|Lorentz P|Satellite Feature
0|Lorentz R|Satellite Feature
0|Lorentz T|Satellite Feature
0|Lorentz U|Satellite Feature
0|Louville A|Satellite Feature
0|Louville B|Satellite Feature
0|Louville D|Satellite Feature
0|Louville DA|Satellite Feature
0|Louville E|Satellite Feature
0|Louville K|Satellite Feature
0|Louville P|Satellite Feature
0|Love G|Satellite Feature
0|Love H|Satellite Feature
0|Love T|Satellite Feature
0|Love U|Satellite Feature
0|Lovelace E|Satellite Feature
0|Lovell F|Satellite Feature
0|Lovell R|Satellite Feature
0|Lowell W|Satellite Feature
0|Lubbock C|Satellite Feature
0|Lubbock D|Satellite Feature
0|Lubbock G|Satellite Feature
0|Lubbock H|Satellite Feature
0|Lubbock K|Satellite Feature
0|Lubbock L|Satellite Feature
0|Lubbock M|Satellite Feature
0|Lubbock N|Satellite Feature
0|Lubbock P|Satellite Feature
0|Lubbock R|Satellite Feature
0|Lubbock S|Satellite Feature
0|Lubiniezky A|Satellite Feature
0|Lubiniezky D|Satellite Feature
0|Lubiniezky E|Satellite Feature
0|Lubiniezky F|Satellite Feature
0|Lubiniezky G|Satellite Feature
0|Lubiniezky H|Satellite Feature
0|Lucretius C|Satellite Feature
0|Lucretius U|Satellite Feature
0|Lundmark B|Satellite Feature
0|Lundmark C|Satellite Feature
0|Lundmark D|Satellite Feature
0|Lundmark F|Satellite Feature
0|Lundmark G|Satellite Feature
0|Luther H|Satellite Feature
0|Luther K|Satellite Feature
0|Luther X|Satellite Feature
0|Luther Y|Satellite Feature
0|Lyell A|Satellite Feature
0|Lyell B|Satellite Feature
0|Lyell C|Satellite Feature
0|Lyell D|Satellite Feature
0|Lyell K|Satellite Feature
0|Lyman P|Satellite Feature
0|Lyman Q|Satellite Feature
0|Lyman T|Satellite Feature
0|Lyman V|Satellite Feature
0|Lyot A|Satellite Feature
0|Lyot B|Satellite Feature
0|Lyot C|Satellite Feature
0|Lyot D|Satellite Feature
0|Lyot E|Satellite Feature
0|Lyot F|Satellite Feature
0|Lyot H|Satellite Feature
0|Lyot L|Satellite Feature
0|Lyot M|Satellite Feature
0|Lyot N|Satellite Feature
0|Lyot P|Satellite Feature
0|Lyot R|Satellite Feature
0|Lyot S|Satellite Feature
0|Lyot T|Satellite Feature
0|Mach H|Satellite Feature
0|Maclaurin A|Satellite Feature
0|Maclaurin B|Satellite Feature
0|Maclaurin C|Satellite Feature
0|Maclaurin D|Satellite Feature
0|Maclaurin E|Satellite Feature
0|Maclaurin G|Satellite Feature
0|Maclaurin H|Satellite Feature
0|Maclaurin J|Satellite Feature
0|Maclaurin K|Satellite Feature
0|Maclaurin L|Satellite Feature
0|Maclaurin M|Satellite Feature
0|Maclaurin N|Satellite Feature
0|Maclaurin O|Satellite Feature
0|Maclaurin P|Satellite Feature
0|Maclaurin T|Satellite Feature
0|Maclaurin U|Satellite Feature
0|Maclaurin W|Satellite Feature
0|Maclaurin X|Satellite Feature
0|Maclear A|Satellite Feature
0|Macrobius C|Satellite Feature
0|Macrobius E|Satellite Feature
0|Macrobius F|Satellite Feature
0|Macrobius K|Satellite Feature
0|Macrobius M|Satellite Feature
0|Macrobius N|Satellite Feature
0|Macrobius P|Satellite Feature
0|Macrobius Q|Satellite Feature
0|Macrobius S|Satellite Feature
0|Macrobius T|Satellite Feature
0|Macrobius U|Satellite Feature
0|Macrobius V|Satellite Feature
0|Macrobius W|Satellite Feature
0|Macrobius X|Satellite Feature
0|Macrobius Y|Satellite Feature
0|Macrobius Z|Satellite Feature
0|Madler A|Satellite Feature
0|Madler D|Satellite Feature
0|Maestlin G|Satellite Feature
0|Maestlin H|Satellite Feature
0|Maestlin R|Satellite Feature
0|Magelhaens A|Satellite Feature
0|Maginus A|Satellite Feature
0|Maginus B|Satellite Feature
0|Maginus C|Satellite Feature
0|Maginus D|Satellite Feature
0|Maginus E|Satellite Feature
0|Maginus F|Satellite Feature
0|Maginus G|Satellite Feature
0|Maginus H|Satellite Feature
0|Maginus J|Satellite Feature
0|Maginus K|Satellite Feature
0|Maginus L|Satellite Feature
0|Maginus M|Satellite Feature
0|Maginus N|Satellite Feature
0|Maginus O|Satellite Feature
0|Maginus P|Satellite Feature
0|Maginus Q|Satellite Feature
0|Maginus R|Satellite Feature
0|Maginus S|Satellite Feature
0|Maginus T|Satellite Feature
0|Maginus U|Satellite Feature
0|Maginus V|Satellite Feature
0|Maginus W|Satellite Feature
0|Maginus X|Satellite Feature
0|Maginus Y|Satellite Feature
0|Maginus Z|Satellite Feature
0|Main L|Satellite Feature
0|Main N|Satellite Feature
0|Mairan A|Satellite Feature
0|Mairan C|Satellite Feature
0|Mairan D|Satellite Feature
0|Mairan E|Satellite Feature
0|Mairan F|Satellite Feature
0|Mairan G|Satellite Feature
0|Mairan H|Satellite Feature
0|Mairan K|Satellite Feature
0|Mairan L|Satellite Feature
0|Mairan N|Satellite Feature
0|Mairan T|Satellite Feature
0|Mairan Y|Satellite Feature
0|Maksutov U|Satellite Feature
0|Malapert A|Satellite Feature
0|Malapert B|Satellite Feature
0|Malapert C|Satellite Feature
0|Marco Polo H|Satellite Feature
0|Marco Polo J|Satellite Feature
0|Marco Polo K|Satellite Feature
0|Marco Polo L|Satellite Feature
0|Marco Polo M|Satellite Feature
0|Malapert E|Satellite Feature
0|Malapert F|Satellite Feature
0|Malapert K|Satellite Feature
0|Mallet A|Satellite Feature
0|Mallet B|Satellite Feature
0|Mallet C|Satellite Feature
0|Mallet D|Satellite Feature
0|Mallet E|Satellite Feature
0|Mallet J|Satellite Feature
0|Mallet K|Satellite Feature
0|Mallet L|Satellite Feature
0|Malyy G|Satellite Feature
0|Malyy K|Satellite Feature
0|Malyy L|Satellite Feature
0|Manilius B|Satellite Feature
0|Manilius C|Satellite Feature
0|Manilius D|Satellite Feature
0|Manilius E|Satellite Feature
0|Manilius G|Satellite Feature
0|Manilius H|Satellite Feature
0|Manilius K|Satellite Feature
0|Manilius T|Satellite Feature
0|Manilius U|Satellite Feature
0|Manilius W|Satellite Feature
0|Manilius X|Satellite Feature
0|Manilius Z|Satellite Feature
0|Manners A|Satellite Feature
0|Manzinus A|Satellite Feature
0|Manzinus B|Satellite Feature
0|Manzinus C|Satellite Feature
0|Manzinus D|Satellite Feature
0|Manzinus E|Satellite Feature
0|Manzinus F|Satellite Feature
0|Manzinus G|Satellite Feature
0|Manzinus H|Satellite Feature
0|Manzinus J|Satellite Feature
0|Manzinus K|Satellite Feature
0|Manzinus L|Satellite Feature
0|Manzinus M|Satellite Feature
0|Manzinus N|Satellite Feature
0|Manzinus O|Satellite Feature
0|Manzinus P|Satellite Feature
0|Manzinus R|Satellite Feature
0|Manzinus S|Satellite Feature
0|Manzinus T|Satellite Feature
0|Manzinus U|Satellite Feature
0|Maraldi A|Satellite Feature
0|Maraldi D|Satellite Feature
0|Maraldi E|Satellite Feature
0|Maraldi F|Satellite Feature
0|Maraldi N|Satellite Feature
0|Maraldi R|Satellite Feature
0|Maraldi W|Satellite Feature
0|Marci B|Satellite Feature
0|Marci C|Satellite Feature
0|Marco Polo A|Satellite Feature
0|Marco Polo B|Satellite Feature
0|Marco Polo C|Satellite Feature
0|Marco Polo D|Satellite Feature
0|Marco Polo F|Satellite Feature
0|Marco Polo G|Satellite Feature
0|Marco Polo P|Satellite Feature
0|Marco Polo S|Satellite Feature
0|Marco Polo T|Satellite Feature
0|Marconi C|Satellite Feature
0|Marconi H|Satellite Feature
0|Marconi L|Satellite Feature
0|Marconi S|Satellite Feature
0|Marinus A|Satellite Feature
0|Marinus B|Satellite Feature
0|Marinus C|Satellite Feature
0|Marinus E|Satellite Feature
0|Marinus F|Satellite Feature
0|Marinus G|Satellite Feature
0|Marinus H|Satellite Feature
0|Marinus J|Satellite Feature
0|Marinus M|Satellite Feature
0|Marinus N|Satellite Feature
0|Marinus R|Satellite Feature
0|Mariotte P|Satellite Feature
0|Mariotte R|Satellite Feature
0|Mariotte U|Satellite Feature
0|Mariotte X|Satellite Feature
0|Mariotte Z|Satellite Feature
0|Marius A|Satellite Feature
0|Marius B|Satellite Feature
0|Marius C|Satellite Feature
0|Marius D|Satellite Feature
0|Marius E|Satellite Feature
0|Marius F|Satellite Feature
0|Marius G|Satellite Feature
0|Marius H|Satellite Feature
0|Marius J|Satellite Feature
0|Marius K|Satellite Feature
0|Marius L|Satellite Feature
0|Marius M|Satellite Feature
0|Marius N|Satellite Feature
0|Marius P|Satellite Feature
0|Marius Q|Satellite Feature
0|Marius R|Satellite Feature
0|Marius S|Satellite Feature
0|Marius U|Satellite Feature
0|Marius V|Satellite Feature
0|Marius W|Satellite Feature
0|Marius X|Satellite Feature
0|Marius Y|Satellite Feature
0|Markov E|Satellite Feature
0|Markov F|Satellite Feature
0|Markov G|Satellite Feature
0|Markov U|Satellite Feature
0|Marth K|Satellite Feature
0|Maskelyne A|Satellite Feature
0|Maskelyne B|Satellite Feature
0|Maskelyne C|Satellite Feature
0|Maskelyne D|Satellite Feature
0|Maskelyne F|Satellite Feature
0|Maskelyne G|Satellite Feature
0|Maskelyne J|Satellite Feature
0|Maskelyne K|Satellite Feature
0|Maskelyne M|Satellite Feature
0|Maskelyne N|Satellite Feature
0|Maskelyne P|Satellite Feature
0|Maskelyne R|Satellite Feature
0|Maskelyne T|Satellite Feature
0|Maskelyne W|Satellite Feature
0|Maskelyne X|Satellite Feature
0|Maskelyne Y|Satellite Feature
0|Mason A|Satellite Feature
0|Mason B|Satellite Feature
0|Mason C|Satellite Feature
0|Maunder A|Satellite Feature
0|Maunder B|Satellite Feature
0|Maupertuis A|Satellite Feature
0|Maupertuis B|Satellite Feature
0|Maupertuis C|Satellite Feature
0|Maupertuis K|Satellite Feature
0|Maupertuis L|Satellite Feature
0|Maurolycus A|Satellite Feature
0|Maurolycus B|Satellite Feature
0|Maurolycus C|Satellite Feature
0|Maurolycus D|Satellite Feature
0|Maurolycus E|Satellite Feature
0|Maurolycus F|Satellite Feature
0|Maurolycus G|Satellite Feature
0|Maurolycus H|Satellite Feature
0|Maurolycus J|Satellite Feature
0|Maurolycus K|Satellite Feature
0|Maurolycus L|Satellite Feature
0|Maurolycus M|Satellite Feature
0|Maurolycus N|Satellite Feature
0|Maurolycus P|Satellite Feature
0|Maurolycus R|Satellite Feature
0|Maurolycus S|Satellite Feature
0|Maurolycus T|Satellite Feature
0|Maurolycus W|Satellite Feature
0|Maury A|Satellite Feature
0|Maury B|Satellite Feature
0|Maury C|Satellite Feature
0|Maury D|Satellite Feature
0|Maury J|Satellite Feature
0|Maury K|Satellite Feature
0|Maury L|Satellite Feature
0|Maury M|Satellite Feature
0|Maury N|Satellite Feature
0|Maury P|Satellite Feature
0|Maury T|Satellite Feature
0|Maury U|Satellite Feature
0|McClure A|Satellite Feature
0|McClure B|Satellite Feature
0|McClure C|Satellite Feature
0|McClure D|Satellite Feature
0|McClure M|Satellite Feature
0|McClure N|Satellite Feature
0|McClure P|Satellite Feature
0|McClure S|Satellite Feature
0|McKellar B|Satellite Feature
0|McKellar S|Satellite Feature
0|McKellar T|Satellite Feature
0|McKellar U|Satellite Feature
0|McLaughlin A|Satellite Feature
0|McLaughlin B|Satellite Feature
0|McLaughlin C|Satellite Feature
0|McLaughlin P|Satellite Feature
0|McLaughlin U|Satellite Feature
0|McLaughlin Z|Satellite Feature
0|McMath A|Satellite Feature
0|McMath J|Satellite Feature
0|McMath M|Satellite Feature
0|McMath P|Satellite Feature
0|McMath Q|Satellite Feature
0|McNally T|Satellite Feature
0|McNally Y|Satellite Feature
0|Mechnikov C|Satellite Feature
0|Mechnikov D|Satellite Feature
0|Mechnikov F|Satellite Feature
0|Mechnikov G|Satellite Feature
0|Mechnikov U|Satellite Feature
0|Mechnikov Z|Satellite Feature
